"지역별","상품군별","판매유형별","항목","단위","2014.1/4","2014.2/4","2014.3/4","2014.4/4","2015.1/4","2015.2/4","2015.3/4","2015.4/4","2016.1/4","2016.2/4","2016.3/4","2016.4/4","2017.1/4","2017.2/4","2017.3/4","2017.4/4","2018.1/4","2018.2/4","2018.3/4","2018.4/4","2019.1/4","2019.2/4","2019.3/4","2019.4/4","2020.1/4","2020.2/4","2020.3/4","2020.4/4","2021.1/4","2021.2/4","2021.3/4","2021.4/4","2022.1/4","2022.2/4","2022.3/4","2022.4/4","2023.1/4","2023.2/4","2023.3/4","2023.4/4","2024.1/4","2024.2/4",
"아프리카","가전·전자·통신기기","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","19","20","7","3","11","5",
"아프리카","가전·전자·통신기기","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","가전·전자·통신기기","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","19","20","7","3","11","5",
"아프리카","가전·전자","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","1","0","1","1","2","1",
"아프리카","가전·전자","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","가전·전자","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","1","0","1","1","2","1",
"아프리카","통신기기","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","18","20","6","2","9","4",
"아프리카","통신기기","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","통신기기","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","18","20","6","2","9","4",
"아프리카","소프트웨어","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","소프트웨어","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","소프트웨어","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","서 적","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","서 적","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","서 적","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","사무·문구","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","1","0","1",
"아프리카","사무·문구","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","사무·문구","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","1","0","1",
"아프리카","음반·비디오·악기","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","18","18","19","32","8","16",
"아프리카","음반·비디오·악기","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","음반·비디오·악기","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","18","18","19","32","8","16",
"아프리카","의류 및 패션 관련 상품","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","1","0","0","2","2","0",
"아프리카","의류 및 패션 관련 상품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","의류 및 패션 관련 상품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","1","0","0","2","2","0",
"아프리카","스포츠·레저용품","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","2","0","1","1","0","0",
"아프리카","스포츠·레저용품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","스포츠·레저용품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","2","0","1","1","0","0",
"아프리카","화장품","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","9","30","32","81","58","125",
"아프리카","화장품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","화장품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","9","30","32","81","58","125",
"아프리카","아동·유아용품","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","아동·유아용품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","아동·유아용품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","음·식료품","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","음·식료품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","음·식료품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","농축수산물","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","농축수산물","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","농축수산물","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","생활·자동차용품","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","1","1","2",
"아프리카","생활·자동차용품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","생활·자동차용품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","1","1","2",
"아프리카","기 타","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","1","0","0","1",
"아프리카","기 타","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"아프리카","기 타","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","1","0","0","1",
"기타","합계","계","해외직접판매액[백만원]","백만원","18842","17230","15158","15670","14497","17031","17487","19237","21946","19836","21898","19923","17344","14432","25470","34901","36434","32214","36890","24428","31714","35717","27417","25657","33260","18658","15906","16368","20315","23960","17449","15579","12780","10662","3980","3910","","","","","","",
